label,text,words
1,"Imagine a world, in which everyone treats anyone nicely, no foul word is ever uttered, office bickering is nonexistent, and your boss invites the office crowd regularly to self-cooked dinners where you can chat about latest interior design styles. Everything is neat, pleasant - well, just nice. In other words: you are in hell. After being dropped off in the middle of nowhere, mid-thirties Andreas (Trond Fausa Aurvaag) starts a new job as a book-keeper in a small, clean city. From the beginning he feels foreign in this proper, impersonal world of superficial kindness, surrounded by pleasant but lifeless interior architecture and likewise colleagues. Food tastes of nothing, drinks don't get you drunk, no children anywhere; after initial steps of fitting in, Andreas searches for ways to escape the bland new world. He doesn't know where he came from anymore, but still remembers rich tastes, true feelings - anything beyond the non-committal flatline life he's leading now. THE BOTHERSOME MAN resonates ideas of Huxley and Kafka, but here the cruelty is the omnipresent noncommittal neatness. Unlike PLEASANTVILLE this is not about narrow-minded bigotry, more a fable of our urban free-world civilisation of fitting in. It mostly reminds one of the ingenious FIGHT CLUB scene, in which Edward Norton walks through a mock-IKEA catalogue. Spiced with macabre humour, this Scandinavian laconic tale convinces on every level: story, characters, and relevance. A true screen gem. 8/10",234
0,"I was pleasantly pleased with the ending. I just saw this movie yesterday, and was going to turn it off, but changed my mind. It was not at all the direction I thought the story would end on. Thats about all positive I can say about this film. All of the actors are nobodys, especially the lead. While she is an attractive young woman, she'll never make it big. The writing, direction, and acting are wooded, sort of like what you would see on daytime soaps. The filming locations were very clever in making you think it could be anywhere, instead of blatantly tipping off it was in Canada. As this was shot entirely in Canada, I'm assuming the entire lot was Canadien, which is not entirely bad as some recent Canadien TV productions: ""Cold Squad"", ""Stone; Underover"" are quite well done.",142
0,"Bob Clampett's 'The Hep Cat' is a distinctly average cartoon only really notable for the fact that it was the first colour Looney Tune (previously Looney Tunes were all black and white while Merrie Melodies were in colour). The tale of a singing, dancing cat's attempts to woo a lady cat and a dog's attempts to catch the cat, 'The Hep Cat' lacks the trademark energy and pace of most Clampett shorts. To be fair, Clampett doesn't have a great deal to work with. Warren Foster's script is embarrassingly thin and, while he has spun straw into gold with other cartoons, Clampett doesn't manage it with 'The Hep Cat'. It's often said of Clampett that you can't mistake his cartoons for anyone else's and it's generally true but 'The Hep Cat' is an exception. There's flashes of Clampett genius, such as the chase scene in which the cat stops to ask the dog ""Hey, are you following me"". When the dog confirms that he is, the cat simply says ""Oh"" and the chase immediately resumes. Unfortunately, there's very little of such brilliance on show here. Knowing who directed it, 'The Hep Cat' is a bitter disappointment. We all have off days and this was clearly one of Clampett's!",208
0,"I am a fan of a few of the Vacation films, but when a movie franchise goes from the big screen to the TV screen, you know it's out of steam. Made for TV National Lampoon films do not do well on TV. This movie is another reason.<br /><br />I think a lot of us were excited when this was coming out, but we also had to face the reality...it's a TV movie. Randy Quaid is fine as Cousin Eddie, but is better in a supporting role than the lead. Dana Barron sets history as the first actor to reprise her role as one of the Griswold kids. She is just as pretty, but it doesn't help a thin script. <br /><br />Why was this movie even made? It was probably because NBC recently picked up another few years of presenting X-mas Vacation. There is nothing wrong with the acting. It's all in the script. It's just not that funny. People need to think before they write stuff like this. It is one Christmas movie I do not recommend.",179
1,"I LOVE this movie....one of my all-time favorites!!! This was the first big screen movie my mom took me to see when I was 9. I highly recommend it to every african-american. This story is about love, trust, challenges, and everyday life of a black family. All the actors worked well together. I wish it was on video, but as of yet, it is not available that I know of. I caught it on television a few years ago, and recorded it, so whenever I get the urge to watch it...I have it! The soundtrack is awesome too! A must-see!",100
0,"I have to be honest and admit that this movie did basically nothing for me except baffle me completely. It's burdened with a plot that revolves around the mysterious murders of several young women, which then gets linked to the discovery of a body over 40 years old. The story never really seems to make much sense, especially when Robicheaux (played by Tommy Lee Jones) starts having his conversations with Confederate General John Bell Hood (I never really did figure that out.) Jones was OK in his role, although I thought he was really starting to show his age here. Horribly miscast was John Goodman as Julie ""Baby Feet"" Balboni, who I guess is supposed to be some sort of local mob figure. I simply didn't think Goodman worked in this role, although I'll admit that just could be because I'm not much of a John Goodman fan. Somewhere in the mix appeared Justina Machado as an FBI agent, although I never really did understand what the FBI was involved in, which could mean simply that my attention kept wandering from the screen. If it was explained, though, I missed it completely. Fortunately, this is a fairly short movie, so you won't waste too much of your life on it. 2/10",211
0,"This could have been a good biopic, but what a mess! I had this film when I was a theater manager. When I put the film together, and watched it, I thought I had some reels out of order. As it turned out I didn't, and if I did, nobody would have noticed. I couldn't figure out what's going on! Everybody who walked out pretty much felt the same way!",70
0,"Am I the only one to think that this is a bad movie?<br /><br />I admit that horror movies often lack things like a big story or good acting or even good special effects. But the way these deficiencies come together in this movie is surprisingly pitiful.<br /><br />Miserable story: The idea of a raped vagina that takes revenge by turning into a man eater sounds quite funny, but what the writer made out of it is stupid.<br /><br />Bad acting: The actors move like marionettes. They play and look like people, who really try hard but completely fail to act.<br /><br />Bad FX: Especially the explosion of the Van looks unspeakably cheap.<br /><br />It is surprising that a director who made some nice movies during his carrier changes over to such messy stuff.",134
1,"Viva Variety was a unique hybrid program that was both a parody of and a tribute to the programs it represented. <br /><br />It was most directly a mock up of the classic 1970s favorite, ""The Sonny & Cher Show,"" With Thomas Lennon and Kerri Kenney playing a divorced show biz couple who were somehow forced to host this program together, the female of the pair towering over the male, and the constant barrage of ""insult humor"" the couple tossed at each other, plus sketch comedy bits and performances from what are most kindly described as ""specialty"" acts! <br /><br />The ""hybrid"" was the mix of fact and fantasy. Of course, there was no ""Mr. and Former Mrs. Laupin,"" and the program's announcer, Johnny Bluejeans, was likewise equally fictional. But all the acts that performed were certainly real, and some were even entertaining! But there were also some acts that would have clearly been better suited for the old Chuck Barris ""Gong Show."" <br /><br />The show itself was really more like an extended sketch from ""SCTV"" (it was borne from the MTV series, ""The State,"" after all), and some would suggest that it would have been better as a five minute bit in the mix of a program like that one, rather than a stand alone series. But ""Viva Variety"" certainly should get high marks for original concepts, and even though it was often more odd than funny, it was certainly worthwhile, especially when they road tripped to Las Vegas and brought in even glitzier acts to perform. It's unlikely we'll ever see anything like this on television again.",270
0,"Savage Steve Holland wrote and directed his second film, One Crazy Summer, with John Cusack and Curtis Armstrong again in a supporting role. Cusack and Bobcat Goldthwait are recent graduates headed to Cape Cod in order to stay at Goldthwait's grandmother's for the summer. Along the way, they bump into Demi Moore being pursued by John Matuszak and a motorcycle gang. Soon the three are united in trying to save a house from being turned into another lobster restaurant by a conniving, spoiled family that considers ""work"" a dirty word. The film contains several funny vignettes like the millionaire dollar radio contest gags and the Godzilla skit.<br /><br />Like Holland's first film, Better Off Dead, John Cusack adds immeasurably to the film. Otherwise, this is a dud of a film filled with contrived situations and idiotic characters (as opposed to quirky). Moore even sings a few bars in a nightclub with some horrible synthesizers. Goldthwait's gags wear thin after awhile, and Armstrong never was an actor of any caliber to appear in anything except grade Z stuff. The tow truck twins are extremely annoying and obnoxious instead of the endearing underdogs they're obviously meant to be. This is more of a hit or miss, kitchen sink comedy which could have used a better script and direction. *1/2 of 4 stars.",220
0,"Square pigs as a way of efficiently utilizing cargo space is the one and only clever moment in ""Space Truckers"". Believe it or not, Dennis Hopper has done worse, see ""The American Way"", but this movie is way up there on the ""cream of the crap"" scale. I think the best way to describe the viewing experience is that ""Space Truckers"" will please no one. Too cartoon-like too be taken seriously, an almost total lack of humor, and poor character development, virtually assures disappointment. The beer and popcorn crowd might tolerate one viewing, but all others have been warned to avoid ""Space Truckers"" for all of the above reasons. - MERK",111
1,"Topless touch football!! A wet t-shirt contest!! A jockstrap raid!! This ""SheAnimal House"" has it all. Except a plot and good actors. The film consists of several pranks and catfights between the H.O.T.S. girls and the bitchy PI house. The dialouge is a scream and the soundtrack is sublimely brilliant. Over the past couple of months it's been popping up all over cable, so do yourself a favor and watch out for it. H.O.T.S. is so bad it's good!",79
0,"This is beyond stupid. <br /><br />Two high school graduates travel to Nantucket for the summer and find situations there that are absolutely revolting.<br /><br />Demi Moore co-stars in this one. As the film was in 1986, was Ashton Kutcher just a babe in the woods at that time?<br /><br />Moore's grandfather has died and his home is on the verge of being sold to ruthless people with a father and son who bring a new meaning to the term mean.<br /><br />Bobcat Goldthwait, with that obnoxious voice is in the film, as well as two brothers, who make dumb and dumber look more and more intelligent.<br /><br />The writing is absolutely ridiculous. Highlights of the stupidity are where one person says to the other: ""Did you ever notice that when people die, they go alphabetically in the papers?"" <br /><br />I rest my case.",145
1,"I saw Conrack on a night I couldn't sleep and I was never so glad to have insomnia ! This story of a young white teacher who takes a position teaching poor black kids on an island in the Carolina's is a great advertisement for teaching , and for simply helping each other .Set in the early 60s , with the civil rights issues , Viet Nam and all that came with the 60s ,it is forgotten that the Peace Corps and many young people struck out to make a difference helping the unprivileged .Conrack with his open style of teaching is interested in these kids as people , and encourages an honest interaction in his class that scares the power's that be .The greatest part was that Jon Voight said they had a 20 year reunion and 18 of those kids became teachers !! Its enough to make you think we as humans may have a chance to survive ourselves ,maybe , hopefully .See this film .",168
0,"This movie is bad. Just bad. In absolute terms, bad. <br /><br />The dialog jumps off the screen and slugs you in the face with its thoroughly artificial banter, and then defecates on your ability to detect even trace amounts of subtlety. <br /><br />Racism is bad. Racism in Los Angeles can be especially bad. I live in the city of Angels, I can attest to that. What is so terrible about the bigotry in Los Angeles is its insidious nature. It creeps at you with a knowing glance, or a swallowed word. Until just at the edge of a full on fist-fight, It almost never comes right out and says, ""why did he have to be black!"" <br /><br />I can see quite clearly that the car-jackers are black, the detective's partner is hispanic, the DA is white. As long as there is film rolling through the projector, I can let the visuals, music and words take me to that conclusion without just telling me the conclusion. Characters emote, and we read between the lines to make the connections and conclusions. <br /><br />That is a partnership and trust between filmmaker and audience. That trust is raped by this movie. <br /><br />A good film pulls you in directions as an audience, and it steers you with cues to drive to a point. This movie beats you down with its point and insults you and your intelligence along the way. My unanswered question is, why did we as a society say collectively, ""thank you?""",255
1,"The centurions is one of the best cartoons ever and it needs to be put on TV and DVD so people can have younger generations enjoy such a good show that is far better than the garbage they have made in the last 14 years. I have a petition online that is at the website address Http://www.petitiononline.com/6600F/petition.html that originally was trying to get this show on five days a week but is now trying to get this show onto DVD since the TV station it was focused on has bad public relations. We all need to convince the people who own this show to put it on DVD so it can be seen by future generations. Also since now Hasbro Toys owns the toy line of this show we might want to try to convince them to make a live action movie of it just like they have done with Transformers and sometime this year G.I.Joe. We need good cartoons like this one to come back and be enjoyed by the younger generations. Please do sign this petition so we can one day have DVDs of the guys who are famous for yelling ""Power Extreme!""",195
1,"Conrad Phillips stars in the 1950s action adventure series - William Tell. Set in the fourteenth century during the hostile Austrian occupation of Switzerland, William Tell is a reluctant freedom fighter, battling heroically against the tyranny and oppression of the invading forces. William tell is the Swiss version of Robin Hood. Conrad Phillips plays the protagonist fantastically. It is possible that Pascal Bugnion would have had greater success in the role, but he was unavailable at the time of filming. The classic action show is made up of series of 39. The episodes are in black and white, but this does not detract from the entertainment in any way.",109
1,"Great cast, great acting, great music. Each character in this movie had their own stories and personalities and it's vivid. A great movie not to be missed.",27
0,"I'm not even going to comment on what piece of trash this film is since that has already been established. However, watching this with my friends we all laughed out loud when the lead girl made a Shelley Hack reference while on the phone. We sat there trying to figure out why the writer would throw her into the mix. We can only assume he had a Charlie's Angels fixation at one time. Based on that reference, we assumed this film must have been made around her Charlie's Angels run in 1979 or 1980, but from what I've read here it was made around 1987. You sure couldn't tell that from the poor production values. It seems as though it was made by a college student for a film class. And while by no means would I expect a low-budget trash fest like this to be politically correct, the rednecks in this film sure did like to direct derogatory gay remarks to each other. Even so I'd still only rank this as the 2nd worst horror film ever made, second only to ""Nail Gun Massacre.""",185
0,"*Warning: 1 tiny inconsequential spoiler* You're right. This was no Bridges of Madison County. As soon as the lonely woman and Richard Gere checked into the big empty hotel, it was a foregone conclusion something kind of fun would happen. The question is: how will it come about? The answer is some stupid connect-the-dots story not worth sitting through. In one supposed bonding experience, they get drunk and clean out the cupboard of old cans.(That was my spoiler.) And the next day they put them back. LOL It wasn't compelling AT ALL. I'm an old married lady like the one in the movie and MY friendships are more interesting than HER romance with Richard Gere. LOL . . . It did have that advantage. You walk away and go, oh brother . . . even I could have written something more believable than that. I guess my life isn't quite as dull as I thought it was if I can scoff at a romance with Richard Gere. LOL! And that friend inherited that totally contemporary, probably computer-generated mansion, resting half in the ocean, from her GRANDMOTHER who built it AFTER THE CIVIL WAR??? Maybe her grandmother is Oprah and this was WAY after the Civil War? And yes, WHERE WAS THE EMAIL? What alternative universe do these people live in? I never want to see another movie that pretends we don't have email, and facebook,and texting. And OK, maybe these people have a horrible aversion to delivering news over the phone, but don't ask me to believe anyone in this age of instant communication that someone just drops into your life without calling first.",274
1,"I have to say it is a sign that this film appeals to all ages if somebody by right should be shielding themselves away from anything remotely homosexual absolutely loves this thing.<br /><br />I thought every last bit of this film was amazing and the casting was superb, but I have to say Anna Chancellor...where have YOU been all my life.<br /><br />Having previously seen Anna in several other things I was completely blown away by how magnificent she was.<br /><br />Diana Letherby may not be the most lovable of the characters but she could certainly take me home if she fancied...",102
0,"It took me a few years to hunt down this title, a major staple of my childhood. Almost every trip to the video shop I'd pick out Space Raiders and watch it three times every time my mother rented it for me. It was, I suppose, my Star Wars.<br /><br />It's a shame then that it's such a stinker. My memories were so hazy that it offered nothing in terms of nostalgia so I had to take it at face value. A crew of space pirates accidentally kidnap a pretty annoying little kid and spend the rest of the movie trying to get him home.<br /><br />Aimed squarely at the under-tens it's got unwelcome slapstick, very shoddy costumes and make-up, recycled special effects, wobbly sets and poor acting. But even with the unintentional comedy it's no fun to see it as an adult, where I can pick out not just the technical faults but wonder at how spectacularly the writer and director managed to botch an endless stream of no-brainer fun/powerful moments that have been seen in a million other sci-fi movies and in the hands of anyone remotely competent should have been successful.<br /><br />I imagine as a kid I probably found it quite empowering - there are lots of ""I can't do this, I'm just a kid"" ""Sure you can kiddo, you just have to try!""-type exchanges; the kid drinks beer, etc., but even by low budget 1983 sci-fi standards this one's pretty awful, with a real snoozer of a ""finale"".",253
1,"I love this movie so much. It always makes me cry. If you appreciate Drew Barrymore half as much as I do, you'll love this movie. It's got all the essentials I look for in a movie. It has good actors, good characters, good humor...a lot of heart-warming moments too. The flash-back moments when we see Josie in high school make me cry though. Every single time. I'm sure you'll like this one, don't judge based on the fact that it looks like a teen movie, even though it is, in a way, a teen movie. Sure, if you're a guy, and all you watch are hardcore special effect movies only in the top 250 movies of all time, then this isn't for you. But if you like romantic comedies you will not forget after seeing it, pick it up at a video store and enjoy: Drew Barrymore is great in this one!",153
0,"My kids enjoyed the movie, but I was bored. There were a few good lines and a handful of funny parts, but the plot was pretty lame and relied on the special effects and gadgets to pull it through. Still, it hit the center of the bullseye that it was aiming for: it was good for the kids.",58
0,"Look at the all the positive user comments of this movie, then check to see how often each one posts user comments. They post once. It seems companies are probably paying for services which post junk pro-movie comments on IMDb.<br /><br />This movie was awful. The plot was stupid. The acting was poor. The jokes weren't even funny. The movie included minor nudity from what looked like porn actresses but none of the other characters.<br /><br />It was clear from the first 15 minutes that movie wasn't funny. There was some slapstick here and there but most of humor was supposed to be derived from the characters talking behind each other's back and spreading rumors. This isn't even done well. Every joke is obvious and you see it coming.<br /><br />The movie is worthy of fast forwarding or better yet not watching.<br /><br />I regret watching this movie and if I could charge the studio and distributor for 1.5 hrs they stole from me I would.",166
0,"Okay, so I forgot to watch and only caught the last episode, thinking it was the first or second. Honestly, I thought CM would have at least one more installment to resolve plot points. The Rangers are left stranded on the plains (""We'll have to eat the horses""), for one thing. Little Newt is bereft, for another. What a downer ending! But my biggest complaint, esp. if this was the finale, is that the episode had no suspense, no big climax, no dramatic confrontations. Even the last fight between Blue Duck and Buffalo Hump was badly staged. The whole episode had terrible pacing, which is what drives a Western. Steve Zahn was watchable, Karl Urban (a ringer for Johnny Knoxville) played Call like a man with a terminal case of lockjaw. All glowering looks and jingling spurs and jutting chin. And what's with the Rangers? They talked big, about cleaning up Texas, then milled around aimlessly in the middle of town, getting drunk. And how nice of Hal Holbrook to loan Val Kilmer his Mark Twain wig and stache! The set of Austin was like the fake Rock Ridge from Blazing Saddles, all facade. I admit I was drawn into the plot, but that's mainly cause there were many things I didn't quite get, thanks to coming in late in story. If I'd watched from the beginning, I might not have gotten to episode three. Now I have to go watch Silverado to cleanse my palette.",246
0,"This was a real let down for me. The original Bride with White Hair is a great kung fu fantasy film but this one was pretty weak. I didn't care at all for the new characters who unfortunately dominated the screen time and the story wasn't well developed. While the first film was tragic and involving this one was tedious (as I merely counted the time to the end when the ill-fated lovers would actually meet). The action was poor in this one as well. The fights were not choreographed very well and there really wasn't much kung-fu at all. Just a few weak sword fights between the highly dis-likable Lui and one of Lin's henchwomen. Lin herself mainly uses a sort of telekinesis to throw people into walls and sometimes her hair, a far cry from the impressive showing with the whip and kung-fu she displayed in the previous film. I still gave this movie a 4 because at least it was fast pace and I did want to see what was going to happen at the end, though I (as most anyone who watched the first one) predicted it would go down the way it did and after seeing it I found it anti-climactic and wished they had either made a proper sequel or just left the story alone. I really recommend the first one but as for the sequel only fans of the genre and those who really want to see Lin as the bride one more time need apply.",253
1,"Just got this in the mail and I was positively surprised. As a big fan of 70's cinema it doesn't take much to satisfy me when it comes to these kind of flicks. Despite the obvious low budget on this movie, the acting is overall good and you can already see why Pesci was to become on of the greatest actors ever. I'm not sure how authentic this movie is, but it sure is a good contribution to the mob genre.....",81
0,"Journalist Bob Woodward's blistering, scattershot and sometimes suspect account of actor John Belushi's rise and fall becomes a wholly misjudged movie, a nebulous ""fantasy"" directed by Larry Peerce as if he were doing something edgy and vital. Michael Chiklis (years before his breakthrough on ""The Shield"") is put in the unenviable position of portraying Belushi, taking a post-mortem trip through his life, recreating those ""Saturday Night Live"" skits which are now part of TV history. It's like watching someone try to out-Lucy Lucille Ball--it can't be done. The reason why there was such sorrow at Belushi's death was because he was one of a kind. Chiklis makes a commendable attempt at looking the part, and he's funny in an early scene trying to escape from the morgue. Still, it's an uphill venture and no actor--no matter how talented--could have saved it. * from ****",144
0,"Jessica is a young, virginal and very innocent girl who lives with her aunt on a remote ranch. Jessica is also a powerful psychic, capable of dowsing, retro-cognition, precognition and esp. When young and handsome Gordon Hawthorne comes to visit, he is instantly skeptical of Jessica's powers...until her skills uncover a lost wristwatch and unearth an ancient treasure chest. However, the treasure chest holds the severed head of a centuries dead satanist named Gideon Drew, whose powers are far stronger than Jessica's. Despite her warnings of the evil in their midst, Drew manages to mentally enslave everyone unfortunate to make eye contact with him. But Drew wants Jessica most of all. He needs her dowsing skills to unearth his body, so that he can rise from the dead and rule over the human race. Will Jessica's powerful fleur de lis, combined with Gordon's love, ward the ancient evil off before it can destroy them all?<br /><br />This isn't a very interesting movie. It certainly could have been - the basic story is interesting and imaginative, but the acting is leaden and the whole thing moves much too slowly to hold interest. Jessica is also too innocent - almost annoyingly so, and Gordon, her love interest, is wooden, stiff and totally emotionless. None of the characters are very likable, and the low budget is painfully obvious. A rushed ending also doesn't help matters. Avoid, unless it's the MST3K version.",238
1,"This is an excellent movie that tackles the issue of racism in a delicate and balanced way. Great performances all round but absolutely outstanding acting by Sidney Poitier.<br /><br />He makes this movie breathe and alive. His portrayal of a guy who struggles against discrimination and violence is simply mind blowing. His acting is forceful and delicate and subtle at the same time. Truly worthy of an Oscar, Poitier had to wait (because of his skin colour) for many more years before the sheer brilliance of his acting was recognised by the Academy.<br /><br />Cassavetes turns in a great performance too, withdrawn, troubled and realistic as it has become his hallmark. He and Poitier contrast inimitably the forces of cowardice, courage and human transformation through friendship.<br /><br />The movie is enjoyable and at the same time deeply haunting in its portrayal of racism in the US. The irony is that it somehow mirrors the realities under which Poitier had to work.",161
1,"This is a VERY underrated movie to say the least. As has been pointed out in previous posts, this movie has a somewhat loose and highly implausible script but you find yourself saying ""Who cares?"" while shooting milk (or insert beverage of your choice here) through your nose. It was indeed due to a rare mix of actors in sync. While Kelsey Grammar is obviously a gifted actor (reference 'Frasier', this movie) the supporting actors/actress play their roles quite well. I found in interesting how they threw in the part about Duane Martin blowing the shot in the 'big game' for Navy's basketball team; if any of you is a basketball fan you'll remember Martin from 'White Men Can't Jump' and 'Above the Rim' and you'll know that Martin had a short stint in the NBA with the Knicks. Nice how they threw in believable character attributes such as this. Rob Schneider's anal-retentive character was the perfect offset to Grammar's calm demeanor. Lauren Holly played the gutsy-sexpot-with-a-brain well enough to make you want her to succeed. This is a movie that will make you laugh even if you've seen it many times before...the comic bits in this movie definitely last. I still find myself laughing 12 years later.<br /><br />""Is that one of my chickens?"" ""Uhhh...no. This a parrot....from the Caribbean."" ""Well don't let it fly away...that's supper."" ""Arrrrr.....arr.""",229
1,"Alfred Hitchcock shows originality in the remake of his own 1934 British film, ""The Man Who Knew Too Much"". This 1956 take on the same story is much lighter than the previous one. Mr. Hitchcock was lucky in having collaborators that went with him from one film to the next, thus keeping a standard in his work. Robert Burks did an excellent job with the cinematography and George Tomasini's editing shows his talent. Ultimately, Bernard Herrmann is seen conducting at the magnificent Royal Albert Hall in London at the climax of the picture.<br /><br />James Stewart was an actor that worked well with Mr. Hitchcock. In this version, he plays a doctor from Indiana on vacation with his wife and son. When we meet him, they are on their way to Marrakesh in one local bus and the intrigue begins. His wife is the lovely Doris Day at her best. She had been a well known singer before her marriage and now is the perfect wife and mother. The film has some good supporting cast, Brenda DeBanzie, Bernard Miles, Daniel Gelin, Alan Mowbray, among others, do a great job in portraying their characters.<br /><br />Although this is a ""light Hitchcock"", one can't dismiss it as a failure. ""The Man Who Knew Too Much"" is a change of pace for Hitchcock's fans.",221
1,"I saw this movie yesterday and can't stop thinking about it. I moved to Norway four months ago, and have tried ever since to find the origin of the strange emptiness i felt. When I saw this film I was striken with the brilliant snapshot of this society. Yes, this is all true!!! I too found a great job with a great pay, and I live with my norwegian boyfriend in a nice apartment downtown. But, so far everyone I have met have left me with that tasteless, empty feeling I had never had before - this is what this movie is about. Dinner parties with nothing to say to each other but emotionless comments, long silences, no stress, a creepy calm, and frozen smiles of niceness. This Scandinavian nightmare is perfectly rendered in Den Brysomme mannen. See this movie!!!",140
1,"I have read all of Jane Austen's novels right the way through once a year every year since I was 9 years old and received the Modern Library edition of her collected works as a birthday present. <br /><br />I loved this movie for its romance and for the music, which stayed, hauntingly, in my head. It was an interpretation of course, not an Emma or a Sense and Sensibility, but something quite different and something Catherine herself would have loved. And oh to be loved by this passionate Henry! This was the Henry of Catherine's imagination, and she is the romantic heroine she read about in her novels, and which was promised to us by the practical Jane Austen who tells us right at the beginning that the unlikely Catherine will indeed be one. I wonder if Jane was being entirely satirical in her novel. Perhaps, she too, could imagine such a Henry. <br /><br />I haven't seen the film in many years, at least a decade. But, I have been yearning for it ever since.",177
0,"Yes, it was an awful movie, but there was a song near the beginning of the movie, I think, called ""I got a Woody"" or something to that effect. I would love to find a sound track of that if there is one available. I saw this song on MST 3K, and as awful as it was, it had it's moments, and that song was one of them.<br /><br />If you like babes in bikinis, this is the movie for you, but if you don't, then don't bother. It was great material for MST 3K, I have to admit though. I would really love to know where to get a copy of the soundtrack though. Not just that song, but a couple more were really funny, and are classics as far as I'm concerned.",134
1,"Punishment Park is a pseudo-documentary made by Peter Watkins. The premise is that the nation's dissidents (hippies, musicians, protesters, pacifists, etc.) are being rounded up and tried by a tribunal and then given the choice of prison or running the course of Punishment Park. It's a 52 mile grueling trek through the desert to an American flag, with police, National Guard, and various other authority figures in pursuit. The idea is, that if you make it to the flag, you're set free. The tribunal consists of a bunch of conservative types, all condemning any behavior that is not like their own, and there is no result except a prison sentence or the option of ""Punishment Park"" for any of those on trial. There are a lot of things in this that still ring true today, which is quite disturbing in itself. The people running the course are promised water at the half-way point, which isn't true, and the pursuing officials are mostly a sadistic bunch that are just out for a bit of target practice. This is not a very graphic film but it's more shocking in its ideas and themes than anything else. The scary thing is, it could happen. Not a very upbeat film but definitely worth seeing. Warning: it might make you angry. 9 out of 10.",220
0,I hadn't planned on watching O12 because I didn't like O11 that much. I thought O11 was a nice but slightly boring little bank robbers movie with a sensational arsenal of stars. Anyway I was talked into watching O12 one night and I regretted it a lot. The plot is not only boring but also senseless. I honestly don't even know what it was all about. I left the movie after 3 quarters and got some coffee with another girl who didn't like it. Much more pleasure I can tell you that. But even the guys who stayed till the end later reported to me that the plot continued being awful and useless. My advice: Don't watch. Go watch Team America (hilarious btw;-)) and forget about Ocean's Twelve.<br /><br />In my opinion the most boring and senseless peace of crap to be on the screen in years.,147
1,"This telecast of the classic musical ""Sweeney Todd"" does not do the production justice, but is still quite enthralling.<br /><br />Firstly, the most enjoyable aspect of this version is the production design, from the wheeling multi-set to the startling trapdoor. Then, the staging is excellent, right down to the slashing.<br /><br />The main failing here is in the performances people give. Oh, they're believable, all right-- but it is quite frustrating when nobody seems to be hitting their cues on time in a song as fast-paced as, say, ""Kiss Me."" In fact, the actress playing Johanna is not only off-tempo to a dismal degree, but also slightly off-key. And Angela Lansbury's slightly overdone cockney accent is a bit irritating. One more thing, too-- what, exactly, is so bad about Judge Turpin's performance of ""Johanna"" that it is banned from the American theatre, but not the cannibal anthem ""A Little Priest""?<br /><br />Otherwise, this is an excellent production. It's a thrill to watch people do what they love-- and I'm not even peripherally talking about ""meat pies with a twist"".",179
0,"First, I am a big fan of Alien and Alien II - in my opinion both of these movies created and defined the Si-Fi Horror Genre as we know it today. I noticed Lifeforce was often compared to the Aliens saga - after viewing this movie I would highly disagree. There are some okay special effects with the alien vampires, and the story line might have been acceptable. I just can't get past a naked woman space vampire throughout the whole movie, this is absolutely absurd (although she does look good). Add in a bunch of bad British acting and it's pretty much OVER. Most of the movie ends up taking place in London or somewhere in England, so after the first 20 minutes you lose the outerspace setting and any hope of some real Si-Fi Horror action and suspense.<br /><br />",142
0,"I can not believe the positive reaction to this movie. I had great expectations for it and was disappointed. First of all, they used every cheesy racism cliché in the book. It was so predictable. For instance, from the second the young Latino guy showed up you just knew that he would be a really nice guy because he looked like a gangbanger. Matt Dillon's character has been played a million times, a cop who had been hardened over the years and would see the light to some degree by the end of the movie. The predictability hardly ended with those characters. A phenomenal cast was wasted on a weak script. The morals of the story were PC to the max. There were a few clever twists but not nearly enough. The dialouge was embarrassing at times. It wasn't all bad.I just can't believe this movies high score so far. It was somewhat entertaining, just a little insulting to ones intelligence. I admire what this movie was trying to achieve but it fell well short.",175
0,"What a clunker!<br /><br />It MUST have been made for TV or Cable.<br /><br />Look: forget the screenplay - forget the bunch of forgettable actors. Excuse me? Continuity? The NSA/NIA/whatever or whoever he is (an agent) takes-off in an F16 - is shown in an F18 chucking his guts up and, later, the aircraft shown taxiing is an F4 Phantom! Oooh, wish that I could be so cavalier.<br /><br />Apart from the male actors(!?) The women are WASPS: blue-eyed and long-legged and, eventually, get to cry about the heroes who save them. Even when a solid weld could save most of the cosmo- astro-nauts, the blond drops the welding tool. Duh!<br /><br />As an SF movie one out of ten. As a movie per se: 1/2 (that's a half point). They should have ditched the space station and headed for Mars.<br /><br />Major raspberries.",144
0,"This film is the proof that a good actor is nothing without a good direction. Ed Harris is awful. How could you cast an actor built like Rambo to play the ""Maestro""? He shows no credibility at all and overplays Beethoven. Most of all, long hairs doesn't look good at all on his head. The main actress is missing all the subtleties needed for its character. The camera shots are cheesy and too conventional. The lights are to close of the characters feelings. Bad casting and cheap direction. Too bad! The only scene that worth the movie is when Beeth (I hope you don't care that I call him trough his nickname?) is turning the girl's song to a joke. Any way, I hope that Harris could find his way back to true movie where he can really shows his hairless talent.",142
0,"Sure it is a new take on vampires. Who cares. I would rather the old take if it is entertaining. This was not entertaining. It was a dull story, poorly acted, with annoying cinematography. Save your money, don't even watch it on video.",43
